participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.treatstrategy,player.taskpaid,player.task1roundpaid,player.leader,player.member,player.paid_round_num,player.higheffort,player.prior,player.posteriorsuccess,player.posteriorfailure,player.bsrscoreprior,player.bsrscoreposterior,player.rollbsrprior,player.rollbsrposterior,player.bsrsuccessprior,player.bsrsuccessposterior,player.beliefquestion,player.paidinvest,player.payoffinvest,player.payoffbelief,player.roundpayoff,player.droppedouteffort,player.droppedoutprior,player.droppedoutposterior,player.payoff,group.id_in_subsession,group.param,group.groupreturnsuccess,group.groupreturnfailure,group.leaderhigheffort,group.groupinvestsuccess,group.rollinvest,group.leaderdroppedout,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
18,y7x8ejk0,P13,0,74,74,el_end,B_End,2020-10-08 02:59:21.683036+00:00,1,,,1.25,3,0,1,3,0,1,1,1,70,70,30,51.0,91.0,57.72486521682322,64.12714800773766,0,1,1,1,50,0,50,0,0,0,0.00,6,1,250,50,0,0,0.5326447532337809,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
19,jupozxb0,P20,0,74,74,el_end,B_End,2020-10-08 03:01:33.099849+00:00,1,,,22.50,1,0,1,3,1,0,1,1,,,,,,6.0577958420968026,3.094130271000195,,,2,1,250,0,250,0,0,0,0.00,7,2,200,0,1,1,0.335380448523372,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
20,sm5vnuz4,P21,0,74,74,el_end,B_End,2020-10-08 03:01:56.468700+00:00,1,,,10.00,2,0,1,3,0,1,1,1,50,75,25,75.0,93.75,42.378674019619766,91.94717916294047,1,1,1,1,200,200,200,0,0,0,0.00,7,2,200,0,1,1,0.335380448523372,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
21,g1fwh1ap,P22,0,74,74,el_end,B_End,2020-10-08 03:02:20.821715+00:00,1,,,14.50,3,0,1,3,0,1,1,0,20,20,20,35.999999999999986,35.999999999999986,11.934225381792174,36.66351908729991,1,0,1,0,200,200,200,0,0,0,0.00,7,2,200,0,1,1,0.335380448523372,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
22,vdhfkylf,P23,0,74,74,el_end,B_End,2020-10-08 03:02:23.324197+00:00,1,,,15.00,1,0,1,3,1,0,1,0,,,,,,41.29722076416006,26.789469810672795,,,2,1,450,0,450,0,0,0,0.00,8,2,200,0,0,1,0.20011074405750462,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
23,0crf9q59,P24,0,74,74,el_end,B_End,2020-10-08 03:02:42.406351+00:00,1,,,11.25,2,0,1,3,0,1,1,1,75,75,75,43.75,43.75,10.101922713175282,87.59842958431692,1,0,2,0,200,0,0,0,0,0,0.00,8,2,200,0,0,1,0.20011074405750462,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
24,rqncblzz,P19,0,74,74,el_end,B_End,2020-10-08 03:02:49.232665+00:00,1,,,15.50,3,0,1,3,0,1,1,1,15,80,25,97.75,35.999999999999986,14.370822554463182,9.20698576184864,1,1,2,1,200,200,200,0,0,0,0.00,8,2,200,0,0,1,0.20011074405750462,0,2,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
1,2ntkls0n,P4,0,74,74,el_end,B_End,2020-10-08 02:51:01.346650+00:00,1,,,25.00,1,0,1,3,1,0,2,0,,,,,,73.67379011267265,19.795492585842478,,,1,1,500,0,500,0,0,0,0.00,1,1,250,50,0,1,0.24924865857125766,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
2,7gpkmel9,P1,0,74,74,el_end,B_End,2020-10-08 02:51:01.834690+00:00,1,,,15.00,2,0,1,3,0,1,2,0,10,30,5,99.0,91.0,30.656889854457813,52.25385225154826,1,1,2,0,250,200,200,0,0,0,0.00,1,1,250,50,0,1,0.24924865857125766,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
3,es796ou6,P3,0,74,74,el_end,B_End,2020-10-08 02:51:03.861710+00:00,1,,,0.00,3,0,1,3,0,1,2,0,20,25,5,96.0,93.75,49.94185821904015,83.35811412624707,1,1,1,0,250,200,200,0,0,0,0.00,1,1,250,50,0,1,0.24924865857125766,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
4,svjydsvf,P2,0,74,74,el_end,B_End,2020-10-08 02:51:04.964741+00:00,1,,,16.25,1,0,1,3,1,0,2,0,,,,,,31.90367030246264,39.0278872033873,,,1,1,300,0,300,0,0,0,0.00,2,3,300,50,0,0,0.5588222214957642,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
5,to2es1cd,P5,0,74,74,el_end,B_End,2020-10-08 02:51:36.773114+00:00,1,,,10.00,2,0,1,3,0,1,2,0,20,15,0,96.0,100.0,42.73406335212081,89.68514858492144,1,1,1,0,50,200,200,0,0,0,0.00,2,3,300,50,0,0,0.5588222214957642,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
6,fed3noki,P6,0,74,74,el_end,B_End,2020-10-08 02:52:13.667269+00:00,1,,,15.00,3,0,1,3,0,1,2,0,20,20,20,96.0,96.0,20.712426989601727,38.34754116900175,1,1,1,1,50,200,50,0,0,0,0.00,2,3,300,50,0,0,0.5588222214957642,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
7,5205f3z8,P7,0,74,74,el_end,B_End,2020-10-08 02:54:21.060014+00:00,1,,,20.00,1,0,1,3,1,0,2,0,,,,,,78.85660453501143,62.84231143464589,,,1,1,500,0,500,0,0,0,0.00,3,1,250,50,0,1,0.1458278552899036,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
8,mi047txm,P10,0,74,74,el_end,B_End,2020-10-08 02:54:25.638192+00:00,1,,,15.50,2,0,1,3,0,1,2,0,55,75,40,69.75,43.75,43.38697899783319,25.799088112070446,1,1,1,1,250,200,250,0,0,0,0.00,3,1,250,50,0,1,0.1458278552899036,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
9,zda8a51f,P8,0,74,74,el_end,B_End,2020-10-08 02:54:38.147574+00:00,1,,,11.75,3,0,1,3,0,1,2,1,50,80,20,75.0,35.999999999999986,38.04756624160972,6.451591517030186,1,1,2,0,250,200,200,0,0,0,0.00,3,1,250,50,0,1,0.1458278552899036,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
10,gtqr9nu5,P11,0,74,74,el_end,B_End,2020-10-08 02:54:53.333830+00:00,1,,,16.25,1,0,1,3,1,0,2,1,,,,,,49.370042217436605,31.683409023283726,,,2,1,250,0,250,0,0,0,0.00,4,2,200,0,1,1,0.6882223710350301,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
11,55ze659m,P12,0,74,74,el_end,B_End,2020-10-08 02:55:57.611938+00:00,1,,,17.50,2,0,1,3,0,1,2,0,0,0,0,0.0,0.0,86.81162553989087,7.399473859161465,0,0,1,1,200,0,200,0,0,0,0.00,4,2,200,0,1,1,0.6882223710350301,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
12,wdvqq1i9,P9,0,74,74,el_end,B_End,2020-10-08 02:57:25.423155+00:00,1,,,3.50,3,0,1,3,0,1,2,0,20,15,80,35.999999999999986,27.750000000000007,65.28386721035811,28.915528951414604,0,0,2,0,200,0,0,0,0,0,0.00,4,2,200,0,1,1,0.6882223710350301,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
13,3zcbff0e,P15,0,74,74,el_end,B_End,2020-10-08 02:58:23.724251+00:00,1,,,21.50,1,0,1,3,1,0,2,0,,,,,,52.18850284342206,24.500228008502923,,,1,1,250,0,250,0,0,0,0.00,5,2,200,0,0,0,0.4809137248914471,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
14,wgjcsn7x,P16,0,74,74,el_end,B_End,2020-10-08 02:58:46.566379+00:00,1,,,11.25,2,0,1,3,0,1,2,0,0,0,0,100.0,100.0,38.70829868029668,19.70763564893855,1,1,1,0,0,200,200,0,0,0,0.00,5,2,200,0,0,0,0.4809137248914471,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
15,u6mp7pg8,P14,0,74,74,el_end,B_End,2020-10-08 02:58:52.162101+00:00,1,,,8.00,3,0,1,3,0,1,2,0,10,50,100,99.0,0.0,21.60769484315438,72.44228269637871,1,0,2,1,0,0,0,0,0,0,0.00,5,2,200,0,0,0,0.4809137248914471,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
16,mt0f855h,P17,0,74,74,el_end,B_End,2020-10-08 02:58:52.906801+00:00,1,,,18.00,1,0,1,3,1,0,2,0,,,,,,5.342935492590684,4.75398962825595,,,2,1,300,0,300,0,0,0,0.00,6,3,300,50,0,0,0.5636148251812272,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
17,vm36ejcx,P18,0,74,74,el_end,B_End,2020-10-08 02:59:19.802814+00:00,1,,,2.00,2,0,1,3,0,1,2,0,5,8,3,99.75,99.91,93.71882438364946,52.11711416461049,1,1,2,1,50,200,50,0,0,0,0.00,6,3,300,50,0,0,0.5636148251812272,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
18,y7x8ejk0,P13,0,74,74,el_end,B_End,2020-10-08 02:59:21.683036+00:00,1,,,1.25,3,0,1,3,0,1,2,0,59,60,40,65.19,84.0,49.21108049744447,77.35440261512393,1,1,2,0,50,200,200,0,0,0,0.00,6,3,300,50,0,0,0.5636148251812272,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
19,jupozxb0,P20,0,74,74,el_end,B_End,2020-10-08 03:01:33.099849+00:00,1,,,22.50,1,0,1,3,1,0,2,1,,,,,,89.87162158721739,10.101993397328657,,,1,1,300,0,300,0,0,0,0.00,7,1,250,50,1,1,0.06262150108712261,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
20,sm5vnuz4,P21,0,74,74,el_end,B_End,2020-10-08 03:01:56.468700+00:00,1,,,10.00,2,0,1,3,0,1,2,1,65,75,25,87.75,93.75,82.22410500345615,51.04539535265241,1,1,1,0,250,200,200,0,0,0,0.00,7,1,250,50,1,1,0.06262150108712261,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
21,g1fwh1ap,P22,0,74,74,el_end,B_End,2020-10-08 03:02:20.821715+00:00,1,,,14.50,3,0,1,3,0,1,2,0,0,0,0,0.0,0.0,43.25923135308002,98.75955000043339,0,0,2,0,250,0,0,0,0,0,0.00,7,1,250,50,1,1,0.06262150108712261,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
22,vdhfkylf,P23,0,74,74,el_end,B_End,2020-10-08 03:02:23.324197+00:00,1,,,15.00,1,0,1,3,1,0,2,0,,,,,,7.841948636199647,21.457375890944853,,,2,1,300,0,300,0,0,0,0.00,8,3,300,50,0,0,0.7405673143024625,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
23,0crf9q59,P24,0,74,74,el_end,B_End,2020-10-08 03:02:42.406351+00:00,1,,,11.25,2,0,1,3,0,1,2,1,50,50,50,75.0,75.0,76.78135456397997,42.0096291348862,0,1,2,1,50,200,50,0,0,0,0.00,8,3,300,50,0,0,0.7405673143024625,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
24,rqncblzz,P19,0,74,74,el_end,B_End,2020-10-08 03:02:49.232665+00:00,1,,,15.50,3,0,1,3,0,1,2,0,10,75,20,99.0,96.0,2.9166947302994517,58.882536001895325,1,1,1,0,50,200,200,0,0,0,0.00,8,3,300,50,0,0,0.7405673143024625,0,3,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
1,2ntkls0n,P4,0,74,74,el_end,B_End,2020-10-08 02:51:01.346650+00:00,1,,,25.00,1,0,1,3,1,0,3,1,,,,,,80.398220633838,71.18713874104637,,,1,1,350,0,350,0,0,0,0.00,1,3,300,50,1,1,0.6365308623670448,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
2,7gpkmel9,P1,0,74,74,el_end,B_End,2020-10-08 02:51:01.834690+00:00,1,,,15.00,2,0,1,3,0,1,3,0,5,25,5,9.750000000000004,43.75,81.18263443798374,4.41809110474275,0,1,2,1,300,200,300,0,0,0,0.00,1,3,300,50,1,1,0.6365308623670448,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
3,es796ou6,P3,0,74,74,el_end,B_End,2020-10-08 02:51:03.861710+00:00,1,,,0.00,3,0,1,3,0,1,3,0,5,25,25,9.750000000000004,43.75,55.215364737655435,91.50417814128194,0,0,1,0,300,0,0,0,0,0,0.00,1,3,300,50,1,1,0.6365308623670448,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
4,svjydsvf,P2,0,74,74,el_end,B_End,2020-10-08 02:51:04.964741+00:00,1,,,16.25,1,0,1,3,1,0,3,0,,,,,,42.1357660173373,35.92050845814234,,,2,1,300,0,300,0,0,0,0.00,2,1,250,50,0,0,0.5392856766575478,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
5,to2es1cd,P5,0,74,74,el_end,B_End,2020-10-08 02:51:36.773114+00:00,1,,,10.00,2,0,1,3,0,1,3,0,0,0,0,100.0,100.0,57.35483747527923,91.59159533736928,1,1,2,1,50,200,50,0,0,0,0.00,2,1,250,50,0,0,0.5392856766575478,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
6,fed3noki,P6,0,74,74,el_end,B_End,2020-10-08 02:52:13.667269+00:00,1,,,15.00,3,0,1,3,0,1,3,0,20,20,20,96.0,96.0,53.961057398791176,82.58981563663068,1,1,2,0,50,200,200,0,0,0,0.00,2,1,250,50,0,0,0.5392856766575478,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
7,5205f3z8,P7,0,74,74,el_end,B_End,2020-10-08 02:54:21.060014+00:00,1,,,20.00,1,0,1,3,1,0,3,0,,,,,,49.94424032179437,39.28704442392075,,,2,1,250,0,250,0,0,0,0.00,3,2,200,0,0,0,0.44567299479338196,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
8,mi047txm,P10,0,74,74,el_end,B_End,2020-10-08 02:54:25.638192+00:00,1,,,15.50,2,0,1,3,0,1,3,0,85,60,70,27.750000000000007,51.0,8.148998658498897,33.252283783404415,1,1,2,0,0,200,200,0,0,0,0.00,3,2,200,0,0,0,0.44567299479338196,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
9,zda8a51f,P8,0,74,74,el_end,B_End,2020-10-08 02:54:38.147574+00:00,1,,,11.75,3,0,1,3,0,1,3,1,50,60,40,75.0,84.0,6.536446077372748,31.84981397305262,1,1,2,0,0,200,200,0,0,0,0.00,3,2,200,0,0,0,0.44567299479338196,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
10,gtqr9nu5,P11,0,74,74,el_end,B_End,2020-10-08 02:54:53.333830+00:00,1,,,16.25,1,0,1,3,1,0,3,0,,,,,,40.471856950506954,90.90080160190286,,,2,1,300,0,300,0,0,0,0.00,4,1,250,50,0,0,0.4786550867676407,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
11,55ze659m,P12,0,74,74,el_end,B_End,2020-10-08 02:55:57.611938+00:00,1,,,17.50,2,0,1,3,0,1,3,0,0,0,0,100.0,100.0,94.04561346044889,2.3513928340821666,1,1,1,0,50,200,200,0,0,0,0.00,4,1,250,50,0,0,0.4786550867676407,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
12,wdvqq1i9,P9,0,74,74,el_end,B_End,2020-10-08 02:57:25.423155+00:00,1,,,3.50,3,0,1,3,0,1,3,1,90,95,90,18.999999999999993,18.999999999999993,75.28447552814775,85.05757273657099,0,0,2,1,50,0,50,0,0,0,0.00,4,1,250,50,0,0,0.4786550867676407,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
13,3zcbff0e,P15,0,74,74,el_end,B_End,2020-10-08 02:58:23.724251+00:00,1,,,21.50,1,0,1,3,1,0,3,0,,,,,,97.80551473545985,44.40153449976623,,,2,1,300,0,300,0,0,0,0.00,5,3,300,50,0,0,0.40403303141861546,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
14,wgjcsn7x,P16,0,74,74,el_end,B_End,2020-10-08 02:58:46.566379+00:00,1,,,11.25,2,0,1,3,0,1,3,0,0,0,0,100.0,100.0,5.534898210045302,35.760248299403365,1,1,2,0,50,200,200,0,0,0,0.00,5,3,300,50,0,0,0.40403303141861546,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
15,u6mp7pg8,P14,0,74,74,el_end,B_End,2020-10-08 02:58:52.162101+00:00,1,,,8.00,3,0,1,3,0,1,3,0,10,50,100,99.0,0.0,3.1417851691343035,56.90966750868412,1,0,2,1,50,0,50,0,0,0,0.00,5,3,300,50,0,0,0.40403303141861546,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
16,mt0f855h,P17,0,74,74,el_end,B_End,2020-10-08 02:58:52.906801+00:00,1,,,18.00,1,0,1,3,1,0,3,0,,,,,,50.27370416919269,6.329429498839422,,,1,1,250,0,250,0,0,0,0.00,6,2,200,0,0,0,0.3429567126324583,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
17,vm36ejcx,P18,0,74,74,el_end,B_End,2020-10-08 02:59:19.802814+00:00,1,,,2.00,2,0,1,3,0,1,3,1,10,15,5,99.0,99.75,84.44112565583927,40.13034023237889,1,1,1,1,0,200,0,0,0,0,0.00,6,2,200,0,0,0,0.3429567126324583,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
18,y7x8ejk0,P13,0,74,74,el_end,B_End,2020-10-08 02:59:21.683036+00:00,1,,,1.25,3,0,1,3,0,1,3,0,55,60,45,69.75,79.75,12.558141457223893,86.77585204000884,1,0,2,0,0,0,0,0,0,0,0.00,6,2,200,0,0,0,0.3429567126324583,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
19,jupozxb0,P20,0,74,74,el_end,B_End,2020-10-08 03:01:33.099849+00:00,1,,,22.50,1,0,1,3,1,0,3,0,,,,,,82.90908110905367,50.05835184277401,,,1,1,300,0,300,0,0,0,0.00,7,3,300,50,0,0,0.7958829769767254,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
20,sm5vnuz4,P21,0,74,74,el_end,B_End,2020-10-08 03:01:56.468700+00:00,1,,,10.00,2,0,1,3,0,1,3,1,60,75,25,64.0,93.75,6.326575791131928,99.25471347601135,1,0,1,0,50,200,200,0,0,0,0.00,7,3,300,50,0,0,0.7958829769767254,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
21,g1fwh1ap,P22,0,74,74,el_end,B_End,2020-10-08 03:02:20.821715+00:00,1,,,14.50,3,0,1,3,0,1,3,0,0,0,0,100.0,100.0,55.2176605147366,9.497469831085292,1,1,2,0,50,200,200,0,0,0,0.00,7,3,300,50,0,0,0.7958829769767254,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
22,vdhfkylf,P23,0,74,74,el_end,B_End,2020-10-08 03:02:23.324197+00:00,1,,,15.00,1,0,1,3,1,0,3,0,,,,,,42.14472987411156,64.20730624906759,,,2,1,300,0,300,0,0,0,0.00,8,1,250,50,0,0,0.2617412242391086,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
23,0crf9q59,P24,0,74,74,el_end,B_End,2020-10-08 03:02:42.406351+00:00,1,,,11.25,2,0,1,3,0,1,3,0,70,70,70,51.0,51.0,17.58336074857424,35.91925765764292,1,1,1,0,50,200,200,0,0,0,0.00,8,1,250,50,0,0,0.2617412242391086,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
24,rqncblzz,P19,0,74,74,el_end,B_End,2020-10-08 03:02:49.232665+00:00,1,,,15.50,3,0,1,3,0,1,3,0,80,80,15,35.999999999999986,97.75,54.03086577710279,42.312830305637995,0,1,2,0,50,200,200,0,0,0,0.00,8,1,250,50,0,0,0.2617412242391086,0,4,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
1,dzhtxzmi,P1,0,74,74,el_end,B_End,2020-10-08 22:51:56.411531+00:00,1,,,16.50,1,1,2,3,1,0,0,1,75,75,25,,,99.59661825601977,32.49924427541241,,,2,1,50,0,50,0,0,0,0.00,1,2,200,0,1,0,0.9086627385780826,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
2,rg2lbpv3,P3,0,74,74,el_end,B_End,2020-10-08 22:52:23.467818+00:00,1,,,12.00,2,1,2,3,0,1,0,1,75,50,25,93.75,43.75,75.83984420229733,48.90471204266864,1,0,2,1,0,0,0,0,0,0,0.00,1,2,200,0,1,0,0.9086627385780826,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
3,3ldp9vdf,P5,0,74,74,el_end,B_End,2020-10-08 22:52:59.695728+00:00,1,,,5.25,3,1,2,3,0,1,0,1,85,85,35,97.75,57.74999999999999,16.536349948297826,23.223940890787897,1,1,1,1,0,200,0,0,0,0,0.00,1,2,200,0,1,0,0.9086627385780826,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
4,mmur4v2a,P2,0,74,74,el_end,B_End,2020-10-08 22:53:01.028154+00:00,1,,,5.50,1,1,2,3,1,0,0,0,50,50,100,,,88.85978411529153,96.08469755957339,,,1,1,450,0,450,0,0,0,0.00,2,2,200,0,0,1,0.12288472829067809,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
5,aw6qwr1x,P4,0,74,74,el_end,B_End,2020-10-08 22:53:03.932917+00:00,1,,,8.00,2,1,2,3,0,1,0,1,80,80,80,35.999999999999986,35.999999999999986,39.36452246333515,59.8959987957994,0,0,1,1,200,0,200,0,0,0,0.00,2,2,200,0,0,1,0.12288472829067809,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
6,17inzh7h,P7,0,74,74,el_end,B_End,2020-10-08 22:55:07.879465+00:00,1,,,10.50,3,1,2,3,0,1,0,0,25,25,10,93.75,93.75,69.17753489302633,52.42547936361712,1,1,1,1,200,200,200,0,0,0,0.00,2,2,200,0,0,1,0.12288472829067809,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
7,c0bgok5h,P9,0,74,74,el_end,B_End,2020-10-08 22:55:19.294091+00:00,1,,,15.50,1,1,2,3,1,0,0,1,90,100,80,,,48.42292356062655,74.4427223097699,,,1,1,250,0,250,0,0,0,0.00,3,2,200,0,1,1,0.23640488445070995,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
8,82r4vurv,P8,0,74,74,el_end,B_End,2020-10-08 22:55:33.979315+00:00,1,,,18.50,2,1,2,3,0,1,0,0,10,75,10,18.999999999999993,93.75,21.499992093788745,94.2070613458124,0,0,2,1,200,0,200,0,0,0,0.00,3,2,200,0,1,1,0.23640488445070995,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
9,vl427wnc,P10,0,74,74,el_end,B_End,2020-10-08 22:55:36.630687+00:00,1,,,12.50,3,1,2,3,0,1,0,1,50,75,25,75.0,93.75,80.56374438859145,17.031967064005173,0,1,1,0,200,0,0,0,0,0,0.00,3,2,200,0,1,1,0.23640488445070995,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
10,u44v21sz,P11,0,74,74,el_end,B_End,2020-10-08 22:56:21.450047+00:00,1,,,6.50,1,1,2,3,1,0,0,0,40,90,0,,,72.14962985116948,27.126081896253385,,,2,1,250,0,250,0,0,0,0.00,4,2,200,0,0,0,0.9441659004174593,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
11,h5f2moz1,P12,0,74,74,el_end,B_End,2020-10-08 22:56:28.337431+00:00,1,,,8.50,2,1,2,3,0,1,0,0,10,40,99,99.0,1.9900000000000029,73.407606471935,62.27111584689069,1,0,2,1,0,0,0,0,0,0,0.00,4,2,200,0,0,0,0.9441659004174593,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
12,gqqhztpk,P14,0,74,74,el_end,B_End,2020-10-08 22:57:12.066719+00:00,1,,,13.00,3,1,2,3,0,1,0,1,60,50,66,64.0,56.44,65.94716674210565,67.92868185895564,0,0,2,0,0,0,0,0,0,0,0.00,4,2,200,0,0,0,0.9441659004174593,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
13,81lh5c6p,P15,0,74,74,el_end,B_End,2020-10-08 22:57:36.553728+00:00,1,,,17.50,1,1,2,3,1,0,0,0,20,20,80,,,78.47688040700363,15.995678158091875,,,1,1,450,0,450,0,0,0,0.00,5,2,200,0,0,1,0.24262048079027876,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
14,kchmafgx,P13,0,74,74,el_end,B_End,2020-10-08 22:57:51.545743+00:00,1,,,11.00,2,1,2,3,0,1,0,0,10,20,0,99.0,96.0,28.788051402643212,26.785236063402895,1,1,2,0,200,200,200,0,0,0,0.00,5,2,200,0,0,1,0.24262048079027876,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
15,23fzie9z,P16,0,74,74,el_end,B_End,2020-10-08 22:58:06.330531+00:00,1,,,12.50,3,1,2,3,0,1,0,1,80,80,50,35.999999999999986,35.999999999999986,97.59301596494996,37.55850288655426,0,0,2,0,200,0,0,0,0,0,0.00,5,2,200,0,0,1,0.24262048079027876,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
16,r7bocb9t,P17,0,74,74,el_end,B_End,2020-10-08 22:58:07.329561+00:00,1,,,8.50,1,1,2,3,1,0,0,1,35,75,20,,,89.6888882843303,25.893462829216706,,,2,1,250,0,250,0,0,0,0.00,6,2,200,0,1,1,0.0619289274351803,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
17,qmljb8k0,P18,0,74,74,el_end,B_End,2020-10-08 22:58:37.074605+00:00,1,,,10.50,2,1,2,3,0,1,0,1,30,60,70,51.0,84.0,67.01679065705312,35.557729732102196,0,1,2,1,200,200,200,0,0,0,0.00,6,2,200,0,1,1,0.0619289274351803,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
18,8qb8h3o3,P6,0,74,74,el_end,B_End,2020-10-08 23:00:57.526856+00:00,1,,,8.00,3,1,2,3,0,1,0,0,10,10,10,18.999999999999993,18.999999999999993,23.592838988979693,88.53597138345559,0,0,2,0,200,0,0,0,0,0,0.00,6,2,200,0,1,1,0.0619289274351803,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
19,jha29a66,P21,0,74,74,el_end,B_End,2020-10-08 23:04:07.251520+00:00,1,,,7.50,1,1,2,3,1,0,0,0,20,40,10,,,43.35429071173406,68.38136452251663,,,2,1,250,0,250,0,0,0,0.00,7,2,200,0,0,0,0.9489695023292496,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
20,n5s2n0ut,P20,0,74,74,el_end,B_End,2020-10-08 23:04:19.438900+00:00,1,,,15.00,2,1,2,3,0,1,0,0,25,25,25,93.75,93.75,44.629758311711775,57.12003031551169,1,1,1,0,0,200,200,0,0,0,0.00,7,2,200,0,0,0,0.9489695023292496,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
21,txc11xvm,P23,0,74,74,el_end,B_End,2020-10-08 23:04:19.849318+00:00,1,,,15.00,3,1,2,3,0,1,0,1,50,60,40,75.0,84.0,70.92438821751101,6.077876434795149,1,1,2,0,0,200,200,0,0,0,0.00,7,2,200,0,0,0,0.9489695023292496,0,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
